ch1 ,ch2 ,ch3 ,ch4
-0.9980267284282717,0.9980267284282717,0.9980267284282717,-0.9980267284282717
-1.0,1.0,1.0,-1.0
-0.9980267284282716,0.9980267284282716,0.9980267284282716,-0.9980267284282716
-0.9921147013144778,0.9921147013144778,0.9921147013144778,-0.9921147013144778
-0.9822872507286886,0.9822872507286886,0.9822872507286886,-0.9822872507286886
-0.9685831611286307,0.9685831611286307,0.9685831611286307,-0.9685831611286307
-0.9510565162951532,0.9510565162951532,0.9510565162951532,-0.9510565162951532
-0.9297764858882511,0.9297764858882511,0.9297764858882511,-0.9297764858882511
-0.9048270524660194,0.9048270524660194,0.9048270524660194,-0.9048270524660194
-0.8763066800438635,0.8763066800438635,0.8763066800438635,-0.8763066800438635
-0.8443279255020143,0.8443279255020143,0.8443279255020143,-0.8443279255020143
-0.8090169943749467,0.8090169943749467,0.8090169943749467,-0.8090169943749467
-0.7705132427757887,0.7705132427757887,0.7705132427757887,-0.7705132427757887
-0.7289686274214112,0.7289686274214112,0.7289686274214112,-0.7289686274214112
-0.6845471059286886,0.6845471059286886,0.6845471059286886,-0.6845471059286886
-0.6374239897486885,0.6374239897486885,0.6374239897486885,-0.6374239897486885
-0.5877852522924721,0.5877852522924721,0.5877852522924721,-0.5877852522924721
-0.5358267949789959,0.5358267949789959,0.5358267949789959,-0.5358267949789959
-0.4817536741017149,0.4817536741017149,0.4817536741017149,-0.4817536741017149
-0.42577929156507255,0.42577929156507255,0.42577929156507255,-0.42577929156507255
-0.36812455268467653,0.36812455268467653,0.36812455268467653,-0.36812455268467653
-0.3090169943749463,0.3090169943749463,0.3090169943749463,-0.3090169943749463
-0.248689887164854,0.248689887164854,0.248689887164854,-0.248689887164854
-0.18738131458572418,0.18738131458572418,0.18738131458572418,-0.18738131458572418
-0.12533323356430415,0.12533323356430415,0.12533323356430415,-0.12533323356430415
-0.06279051952931186,0.06279051952931186,0.06279051952931186,-0.06279051952931186
1.164033439826574e-15,-1.164033439826574e-15,-1.164033439826574e-15,1.164033439826574e-15
0.06279051952931418,-0.06279051952931418,-0.06279051952931418,0.06279051952931418
0.1253332335643047,-0.1253332335643047,-0.1253332335643047,0.1253332335643047
0.1873813145857247,-0.1873813145857247,-0.1873813145857247,0.1873813145857247
0.24868988716485624,-0.24868988716485624,-0.24868988716485624,0.24868988716485624
0.3090169943749485,-0.3090169943749485,-0.3090169943749485,0.3090169943749485
0.3681245526846787,-0.3681245526846787,-0.3681245526846787,0.3681245526846787
0.42577929156507305,-0.42577929156507305,-0.42577929156507305,0.42577929156507305
0.4817536741017153,-0.4817536741017153,-0.4817536741017153,0.4817536741017153
0.5358267949789964,-0.5358267949789964,-0.5358267949789964,0.5358267949789964
0.5877852522924726,-0.5877852522924726,-0.5877852522924726,0.5877852522924726
0.6374239897486916,-0.6374239897486916,-0.6374239897486916,0.6374239897486916
0.6845471059286903,-0.6845471059286903,-0.6845471059286903,0.6845471059286903
0.7289686274214128,-0.7289686274214128,-0.7289686274214128,0.7289686274214128
0.7705132427757901,-0.7705132427757901,-0.7705132427757901,0.7705132427757901
0.8090169943749481,-0.8090169943749481,-0.8090169943749481,0.8090169943749481
0.8443279255020155,-0.8443279255020155,-0.8443279255020155,0.8443279255020155
0.8763066800438638,-0.8763066800438638,-0.8763066800438638,0.8763066800438638
0.9048270524660196,-0.9048270524660196,-0.9048270524660196,0.9048270524660196
0.9297764858882513,-0.9297764858882513,-0.9297764858882513,0.9297764858882513
0.9510565162951534,-0.9510565162951534,-0.9510565162951534,0.9510565162951534
0.9685831611286317,-0.9685831611286317,-0.9685831611286317,0.9685831611286317
0.982287250728689,-0.982287250728689,-0.982287250728689,0.982287250728689
0.9921147013144781,-0.9921147013144781,-0.9921147013144781,0.9921147013144781
0.9980267284282717,-0.9980267284282717,-0.9980267284282717,0.9980267284282717
1.0,-1.0,-1.0,1.0
0.9980267284282716,-0.9980267284282716,-0.9980267284282716,0.9980267284282716
0.9921147013144778,-0.9921147013144778,-0.9921147013144778,0.9921147013144778
0.9822872507286887,-0.9822872507286887,-0.9822872507286887,0.9822872507286887
0.9685831611286312,-0.9685831611286312,-0.9685831611286312,0.9685831611286312
0.9510565162951538,-0.9510565162951538,-0.9510565162951538,0.9510565162951538
0.9297764858882505,-0.9297764858882505,-0.9297764858882505,0.9297764858882505
0.9048270524660186,-0.9048270524660186,-0.9048270524660186,0.9048270524660186
0.8763066800438627,-0.8763066800438627,-0.8763066800438627,0.8763066800438627
0.8443279255020143,-0.8443279255020143,-0.8443279255020143,0.8443279255020143
0.8090169943749468,-0.8090169943749468,-0.8090169943749468,0.8090169943749468
0.7705132427757888,-0.7705132427757888,-0.7705132427757888,0.7705132427757888
0.7289686274214112,-0.7289686274214112,-0.7289686274214112,0.7289686274214112
0.6845471059286886,-0.6845471059286886,-0.6845471059286886,0.6845471059286886
0.63742398974869,-0.63742398974869,-0.63742398974869,0.63742398974869
0.5877852522924737,-0.5877852522924737,-0.5877852522924737,0.5877852522924737
0.5358267949789945,-0.5358267949789945,-0.5358267949789945,0.5358267949789945
0.48175367410171344,-0.48175367410171344,-0.48175367410171344,0.48175367410171344
0.42577929156507105,-0.42577929156507105,-0.42577929156507105,0.42577929156507105
0.36812455268467664,-0.36812455268467664,-0.36812455268467664,0.36812455268467664
0.3090169943749464,-0.3090169943749464,-0.3090169943749464,0.3090169943749464
0.2486898871648541,-0.2486898871648541,-0.2486898871648541,0.2486898871648541
0.1873813145857243,-0.1873813145857243,-0.1873813145857243,0.1873813145857243
0.12533323356430426,-0.12533323356430426,-0.12533323356430426,0.12533323356430426
0.06279051952931375,-0.06279051952931375,-0.06279051952931375,0.06279051952931375
7.347880794884119e-16,-7.347880794884119e-16,-7.347880794884119e-16,7.347880794884119e-16
-0.06279051952931583,0.06279051952931583,0.06279051952931583,-0.06279051952931583
-0.12533323356430634,0.12533323356430634,0.12533323356430634,-0.12533323356430634
-0.18738131458572635,0.18738131458572635,0.18738131458572635,-0.18738131458572635
-0.24868988716485613,0.24868988716485613,0.24868988716485613,-0.24868988716485613
-0.3090169943749484,0.3090169943749484,0.3090169943749484,-0.3090169943749484
-0.3681245526846786,0.3681245526846786,0.3681245526846786,-0.3681245526846786
-0.42577929156507294,0.42577929156507294,0.42577929156507294,-0.42577929156507294
-0.4817536741017152,0.4817536741017152,0.4817536741017152,-0.4817536741017152
-0.5358267949789963,0.5358267949789963,0.5358267949789963,-0.5358267949789963
-0.5877852522924725,0.5877852522924725,0.5877852522924725,-0.5877852522924725
-0.6374239897486916,0.6374239897486916,0.6374239897486916,-0.6374239897486916
-0.6845471059286902,0.6845471059286902,0.6845471059286902,-0.6845471059286902
-0.7289686274214127,0.7289686274214127,0.7289686274214127,-0.7289686274214127
-0.7705132427757901,0.7705132427757901,0.7705132427757901,-0.7705132427757901
-0.809016994374948,0.809016994374948,0.809016994374948,-0.809016994374948
-0.8443279255020154,0.8443279255020154,0.8443279255020154,-0.8443279255020154
-0.8763066800438637,0.8763066800438637,0.8763066800438637,-0.8763066800438637
-0.9048270524660195,0.9048270524660195,0.9048270524660195,-0.9048270524660195
-0.9297764858882512,0.9297764858882512,0.9297764858882512,-0.9297764858882512
-0.9510565162951533,0.9510565162951533,0.9510565162951533,-0.9510565162951533
-0.9685831611286317,0.9685831611286317,0.9685831611286317,-0.9685831611286317
-0.982287250728689,0.982287250728689,0.982287250728689,-0.982287250728689
-0.9921147013144781,0.9921147013144781,0.9921147013144781,-0.9921147013144781
-0.9980267284282717,0.9980267284282717,0.9980267284282717,-0.9980267284282717
-1.0,1.0,1.0,-1.0
-0.9980267284282716,0.9980267284282716,0.9980267284282716,-0.9980267284282716
-0.9921147013144778,0.9921147013144778,0.9921147013144778,-0.9921147013144778
-0.9822872507286887,0.9822872507286887,0.9822872507286887,-0.9822872507286887
-0.9685831611286312,0.9685831611286312,0.9685831611286312,-0.9685831611286312
-0.9510565162951528,0.9510565162951528,0.9510565162951528,-0.9510565162951528
-0.9297764858882506,0.9297764858882506,0.9297764858882506,-0.9297764858882506
-0.9048270524660187,0.9048270524660187,0.9048270524660187,-0.9048270524660187
-0.8763066800438628,0.8763066800438628,0.8763066800438628,-0.8763066800438628
-0.8443279255020144,0.8443279255020144,0.8443279255020144,-0.8443279255020144
-0.8090169943749469,0.8090169943749469,0.8090169943749469,-0.8090169943749469
-0.7705132427757888,0.7705132427757888,0.7705132427757888,-0.7705132427757888
-0.7289686274214113,0.7289686274214113,0.7289686274214113,-0.7289686274214113
-0.6845471059286887,0.6845471059286887,0.6845471059286887,-0.6845471059286887
-0.6374239897486901,0.6374239897486901,0.6374239897486901,-0.6374239897486901
-0.5877852522924709,0.5877852522924709,0.5877852522924709,-0.5877852522924709
-0.5358267949789947,0.5358267949789947,0.5358267949789947,-0.5358267949789947
-0.4817536741017135,0.4817536741017135,0.4817536741017135,-0.4817536741017135
-0.42577929156507116,0.42577929156507116,0.42577929156507116,-0.42577929156507116
-0.36812455268467675,0.36812455268467675,0.36812455268467675,-0.36812455268467675
-0.30901699437494656,0.30901699437494656,0.30901699437494656,-0.30901699437494656
-0.24868988716485424,0.24868988716485424,0.24868988716485424,-0.24868988716485424
-0.1873813145857244,0.1873813145857244,0.1873813145857244,-0.1873813145857244
-0.1253332335643044,0.1253332335643044,0.1253332335643044,-0.1253332335643044
-0.06279051952931387,0.06279051952931387,0.06279051952931387,-0.06279051952931387
2.6954609193973537e-15,-2.6954609193973537e-15,-2.6954609193973537e-15,2.6954609193973537e-15
0.0627905195293157,-0.0627905195293157,-0.0627905195293157,0.0627905195293157
0.1253332335643062,-0.1253332335643062,-0.1253332335643062,0.1253332335643062
0.1873813145857262,-0.1873813145857262,-0.1873813145857262,0.1873813145857262
0.24868988716485602,-0.24868988716485602,-0.24868988716485602,0.24868988716485602
0.3090169943749483,-0.3090169943749483,-0.3090169943749483,0.3090169943749483
0.3681245526846785,-0.3681245526846785,-0.3681245526846785,0.3681245526846785
0.4257792915650728,-0.4257792915650728,-0.4257792915650728,0.4257792915650728
0.48175367410171516,-0.48175367410171516,-0.48175367410171516,0.48175367410171516
0.5358267949789962,-0.5358267949789962,-0.5358267949789962,0.5358267949789962
0.5877852522924752,-0.5877852522924752,-0.5877852522924752,0.5877852522924752
0.6374239897486915,-0.6374239897486915,-0.6374239897486915,0.6374239897486915
0.6845471059286901,-0.6845471059286901,-0.6845471059286901,0.6845471059286901
0.7289686274214127,-0.7289686274214127,-0.7289686274214127,0.7289686274214127
0.77051324277579,-0.77051324277579,-0.77051324277579,0.77051324277579
0.8090169943749479,-0.8090169943749479,-0.8090169943749479,0.8090169943749479
0.8443279255020154,-0.8443279255020154,-0.8443279255020154,0.8443279255020154
0.8763066800438637,-0.8763066800438637,-0.8763066800438637,0.8763066800438637
0.9048270524660195,-0.9048270524660195,-0.9048270524660195,0.9048270524660195
0.9297764858882512,-0.9297764858882512,-0.9297764858882512,0.9297764858882512
0.9510565162951544,-0.9510565162951544,-0.9510565162951544,0.9510565162951544
